StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX
107,0,196108,2.65,71.3,0.54,-1.91,1.63,-1.16,303,20,1.17,0.65,0.38,0.17,-0.45,-0.14,-0.5,58.1,84.4
103,0,196108,3.18,72.8,2.44,2.44,0.16,2.44,234,10,-0.45,0.82,0.51,1.27,0.42,-0.1,-0.35,61.7,83.9
104,0,196108,6.72,77.1,2.81,2.81,2.47,2.81,390,0,1.04,0.16,0.57,0.85,0.67,0.65,1.19,67,87.1
102,0,196109,5.59,59.3,1.08,1.08,3.23,1.08,51,134,1.73,0.87,0.99,-0.19,-0.16,-0.53,0.27,48.7,69.8
109,0,196109,0.36,63.1,-1.8,-1.8,-0.32,-1.31,95,51,-0.03,0.91,0.82,-0.23,-0.89,-0.62,-1.42,48.3,77.8
106,0,196109,4.01,72.6,3.78,3.78,1.64,3.78,312,12,0.75,0.41,1.13,0.61,1.06,1.25,1.05,61.1,84.1
105,0,196109,2.89,51.7,1.27,-3.21,3.82,-1.72,19,334,1.75,0.84,0.52,-0.49,-0.83,-1.08,-1.31,39.3,64
104,0,196109,2.31,74.4,-0.71,1.81,-2.12,0.87,307,5,-1.51,-0.32,-0.76,0.2,0.58,-0.11,0.74,63.4,85.4
103,0,196109,4.25,68.8,2.65,2.65,1.38,2.65,142,39,0.7,0.28,0.94,1.03,0.93,0.34,-0.19,56.7,80.9
107,0,196109,2.03,60.4,1.34,-0.86,2.55,0.95,144,195,1.05,1.57,1.14,0.32,-0.1,0.28,-0.19,46.8,74.1
101,0,196109,2.67,65.9,-0.91,-0.91,-2.45,-0.91,139,25,-0.74,-0.8,-0.64,0.17,-0.04,-0.62,0.55,54.6,77.2
108,0,196109,1.5,52.7,0.15,-0.96,0.44,-0.6,4,270,0.27,0.3,0.12,-0.37,0.81,0.47,-0.02,39.9,65.6
107,0,196110,1.14,52,1.28,-0.69,0.26,1.13,49,360,0.19,0.76,1.19,0.49,0.19,-0.14,-0.36,37,67.1
103,0,196110,2.49,56.2,2.46,2.46,0.24,2.46,13,310,-0.24,0.19,-0.05,0.7,1.29,0.28,-0.51,43.5,68.9
102,0,196110,2.5,49.2,1.22,1.22,0.77,1.22,3,445,0.21,1.46,0.81,-0.07,0.17,-0.34,0.05,38,60.3
108,0,196110,3.19,44.7,0.46,0.46,0.99,0.46,0,517,0.61,0.56,0.56,0.12,1.56,0.67,0.03,33.8,55.6
109,0,196110,0.63,55.5,-1.92,-1.92,-0.9,-1.74,24,162,-0.52,-0.64,0.09,-0.18,-0.64,-0.66,-1.26,41.7,69.2
101,0,196110,2.45,51.4,-1.59,-1.59,-2.32,-1.59,4,332,-0.66,-1.12,-1.08,-0.67,-0.04,-0.71,-0.05,39.9,62.8
106,0,196110,1.85,63.2,3.18,3.18,-0.64,2.87,107,88,-0.51,0.08,-0.07,0.75,0.82,0.71,0.5,49.6,76.8
104,0,196110,1.53,62.3,-1.24,1.02,-1.82,-0.68,105,138,-1.23,-1.93,-0.99,-0.61,0.42,-0.34,0.05,48.2,76.3
105,0,196110,1.21,44.8,1.34,-2.68,0.6,-0.97,2,549,-0.01,1.29,0.64,-0.37,-0.51,-0.86,-1.46,31.7,57.8
109,0,196111,2.04,42.6,-1.59,-1.59,0.37,-1.19,0,440,0.32,-0.04,-0.11,0.16,-0.2,-1.17,-0.91,31,54.2
105,0,196111,0.79,28.7,-0.15,-2.55,-0.44,-1.02,0,1027,-0.34,-0.3,1.02,-0.67,-0.6,-0.94,-1.55,17.6,39.7
108,0,196111,4.08,32.3,0.52,0.52,0.31,0.52,0,820,-0.09,0.11,0.12,-0.21,0.26,0.1,0.18,23.1,41.4
103,0,196111,3.71,43.3,2.69,2.69,1.45,2.69,0,683,0.48,0.13,0.37,0.55,1.14,0.56,-0.34,34,52.7
106,0,196111,4.15,49.3,3.83,3.83,2.94,3.83,13,378,1.38,0.51,0.72,1.46,0.97,1.29,0.94,38.9,59.7
102,0,196111,2.1,32.4,1.66,1.66,1.71,1.66,0,904,0.44,0.38,1.38,0.39,0.2,-0.21,0.14,24.2,40.6
104,0,196111,2.69,56.6,-1.49,-1.49,-1.14,-1.49,57,258,-0.05,-0.91,-1.62,-0.78,-0.12,-0.11,0.05,45.2,67.9
107,0,196111,1.01,37.8,1.44,1.44,0.88,1.44,2,730,0.43,0.28,0.77,0.78,0.57,0,-0.19,26.3,49.4
101,0,196111,3.5,38.8,-1.92,-1.92,-1.49,-1.92,0,671,0.03,-0.5,-0.96,-0.77,-0.23,-0.49,-0.3,31.1,46.6
105,0,196112,0.78,16.1,-0.3,-2.45,-0.49,-1.1,0,1495,-0.15,-0.4,-0.37,0.15,-0.6,-0.88,-1.47,5.8,26.4
103,0,196112,3.79,31.5,2.94,2.94,1.6,2.94,0,1091,0.61,0.68,0.35,0.76,0.93,0.93,-0.25,23.1,39.9
108,0,196112,4.67,28.2,0.52,0.52,0.16,0.52,0,921,0.07,-0.06,0.13,0.13,-0.05,0.66,0.47,21.7,34.7
101,0,196112,2.88,26.3,-1.97,-1.97,-0.72,-1.97,0,1086,-0.35,-0.22,-0.63,-0.91,-0.22,-0.34,-0.36,19.1,33.5
107,0,196112,1.15,30.2,1.49,1.49,0.58,1.49,0,956,0.39,0.45,0.31,0.92,0.39,0.08,-0.37,18.8,41.7
106,0,196112,3.24,42.3,4.28,4.28,2.52,4.28,7,582,0.84,1.47,0.68,1.21,0.84,1.19,0.88,31.6,52.9
104,0,196112,5.98,47,0.82,0.82,2.46,0.82,31,524,1.51,0.98,0.22,-0.41,0.27,0.62,0.6,36.2,57.7
109,0,196112,1.83,37.3,-1.77,-1.77,-1.01,-1.72,0,605,-0.37,-0.19,-0.37,-0.14,-0.48,-1.02,-0.84,27.8,46.7
102,0,196112,1.3,16.4,1.77,1.77,0.83,1.77,0,1390,0.13,0.36,0.36,0.94,-0.07,-0.03,0.03,8.6,24.2
109,0,196201,1.48,35.2,-2.25,-2.25,-2.01,-2.25,0,609,-0.75,-0.82,-0.64,-0.6,-0.65,-1.04,-1.06,23.6,46.9
107,0,196201,1.16,28.1,1.63,1.63,0.87,1.63,0,1051,0.51,0.52,0.6,1.16,0.63,0.41,-0.36,15.5,40.7
105,0,196201,0.91,13.5,-0.34,-2.27,-0.22,-1.01,0,1571,0.26,0.03,-0.21,0.42,-0.42,-0.55,-1.43,2.8,24.3
102,0,196201,1.04,9.1,1.67,1.67,0.26,1.67,0,1622,-0.02,-0.07,0.19,0.72,-0.01,0.19,-0.08,0,18.3
101,0,196201,2.89,20.5,-1.84,-1.84,-0.24,-1.84,0,1205,-0.05,-0.39,-0.28,-1.08,-0.75,-0.15,-0.38,10.6,30.4
103,0,196201,3.9,25.8,3.14,3.14,1.49,3.14,0,1279,0.74,0.85,0.88,0.54,1.01,1.42,-0.05,16.5,35.1
106,0,196201,2.35,36.8,4.36,4.36,1.58,4.36,3,773,0.22,0.65,1.29,0.73,1.37,1.28,0.88,24.5,49.1
108,0,196201,2.44,23.8,-0.87,-0.87,-2.61,-0.87,0,1017,-1.32,-0.73,-0.67,-0.41,-0.49,0.47,0.36,15.1,32.5
104,0,196201,4.84,43.9,1.23,1.23,1.49,1.23,29,604,0.77,1.46,1.09,0.23,0.17,0.94,0.59,33.4,54.5
102,0,196202,1.81,13.7,2.23,2.23,2.18,2.23,0,1346,1.64,1.04,0.81,1.52,0.59,0.37,0.09,4.8,22.6
109,0,196202,5.71,39.3,1.36,-0.66,4.07,1.21,0,537,1.66,0.74,0.41,0.25,0.35,0.1,-0.6,30.7,47.8
106,0,196202,1.54,51.1,-0.4,3.51,-1.2,3,38,319,-0.78,-0.36,0.14,0.57,1.28,0.91,0.77,37.6,64.6
105,0,196202,1.14,19.1,-0.04,-1.77,0.79,-0.28,0,1250,1.4,0.97,0.64,1.13,-0.43,-0.42,-1.31,9.1,29.1
108,0,196202,2.96,31.2,-1.03,-1.03,-0.75,-1.03,0,754,-0.3,-1.2,-0.87,-0.54,-0.71,-0.31,0.17,23.7,38.8
103,0,196202,4.32,34.8,3.62,3.62,2.43,3.62,0,933,1.48,1.39,1.5,1.25,1.3,1.68,0.15,24.9,44.8
107,0,196202,1.37,37.6,1.87,1.87,1.23,1.87,3,705,0.87,0.79,0.77,1,0.97,0.77,-0.3,25.6,49.7
101,0,196202,3.15,19.8,-1.38,-1.38,0.82,-0.92,0,1109,0.56,0.22,-0.1,-0.85,-0.73,-0.23,-0.56,9.8,29.9
104,0,196202,3.58,52.2,0.78,0.78,-0.96,0.11,49,376,-0.25,0.33,1.09,-0.23,0.08,0.43,0.31,39.9,64.5
107,0,196203,0.76,36.9,1.75,1.75,0.23,1.75,2,786,-0.56,0.16,0.34,0.41,0.86,0.44,-0.35,23.5,50.4
104,0,196203,4.87,50.7,0.94,0.94,0.71,0.63,32,419,0.23,0,0.34,0.36,-0.07,0.4,0.3,39.7,61.7
105,0,196203,1.09,24.9,-0.12,-1.68,-0.25,-0.3,0,1204,-0.17,0.72,0.66,0.06,0.37,-0.42,-1.22,14.5,35.3
106,0,196203,1.77,49.6,-0.61,2.9,-0.76,2.04,16,406,-0.98,-1.18,-0.8,0.02,0.56,0.4,0.76,36.8,62.5
103,0,196203,3.6,38.6,0.04,3.29,0.13,3.29,0,870,-0.08,0.87,1.05,0.98,1.21,1.33,0.25,29.3,47.8
101,0,196203,2.22,32.7,-1.84,-1.84,-1.8,-1.84,0,892,-1.17,-0.51,-0.56,-0.93,-1.15,-0.49,-0.54,22.6,42.8
102,0,196203,1.22,26.6,1.73,1.73,-0.79,1.32,0,1119,-0.74,0.38,0.21,0.34,0.95,-0.02,0.13,17.7,35.4
108,0,196203,3.51,33.6,0.24,-0.68,0.73,-0.05,0,799,0.29,-0.05,-0.93,-0.47,-0.45,-0.54,0.06,24.6,42.7
109,0,196203,1.97,41,1.34,1.34,0.36,1.34,0,570,-0.05,1.18,0.54,0.21,0.33,0.09,-0.63,30.3,51.7
105,0,196204,0.94,44.5,-0.96,-2.36,-2.56,-1.63,0,581,-1.49,-1.48,-0.87,-0.85,-0.01,-0.7,-1.47,30.7,58.4
101,0,196204,4.06,44.1,-1.32,-1.32,0.98,-0.78,0,515,0.61,-0.34,-0.07,-0.27,-0.98,-0.76,-0.44,33.1,55
106,0,196204,2.95,61.3,-0.53,2.61,0.05,1.74,70,122,-0.05,-0.64,-0.94,0.24,0.11,0.71,0.95,48.9,73.5
102,0,196204,1.81,41.7,1.23,1.23,-0.97,0.33,0,634,-0.93,-1.2,-0.4,-0.26,0.45,-0.2,-0.25,30.2,53.2
104,0,196204,4.44,59.7,1.29,1.29,1.34,1.29,55,176,0.63,0.51,0.29,0.87,0.34,0.28,0.41,47.2,72.3
108,0,196204,2.3,46,0.03,-0.8,-0.56,-0.48,0,478,-0.1,0.14,-0.09,-0.65,-0.43,-0.51,-0.01,33.1,58.9
109,0,196204,0.38,55.4,-0.79,-0.79,-2.36,-0.79,25,234,-1.55,-0.7,0.79,0.08,0.09,0.04,-0.75,40.5,70.3
103,0,196204,2.55,51,-0.48,2.48,-1.44,1.84,1,451,-1.19,-0.81,0.14,0.66,0.5,0.91,0.2,39.1,62.9
107,0,196204,0.62,53.1,-0.53,1.04,-1.59,0.19,66,337,-0.83,-1.02,-0.29,0.18,0.72,0.39,-0.37,37.5,68.7
102,0,196205,4.87,59.6,1.73,1.73,1.89,1.59,69,187,1.29,0.45,0.07,0.42,1.34,0.55,-0.23,48.6,70.6
105,0,196205,4.86,53.7,1.57,1.57,4.72,1.57,67,288,2.15,1.24,1.12,1.28,1.5,0.25,-0.78,42.3,65
104,0,196205,1.97,73.7,-1.23,-1.23,-3.69,-1.23,281,12,-1.61,-0.57,-0.27,0.48,-0.34,-0.12,0.25,60.1,87.3
103,0,196205,3.71,69.7,-1.1,1.55,-2.01,0.08,171,68,-0.38,-1,-0.84,0.26,0.41,0.54,0.11,57.2,82.2
107,0,196205,0.74,58.4,-0.73,0.68,-0.78,-0.56,83,214,-0.72,-1.06,-1.19,-0.12,0.28,0.37,-0.31,42.5,74.2
108,0,196205,3.08,47.8,0.75,0.75,2.18,0.75,0,463,1.01,0.69,0.6,-0.47,-0.26,-0.42,-0.04,37.7,57.8
101,0,196205,2.16,56.9,-2.06,-2.06,-2.62,-2.06,30,199,-1.36,-0.48,-1.11,-0.91,-1.28,-1.12,-0.82,44.7,69.1
109,0,196205,1.15,55.8,-0.48,-0.48,0.67,-0.48,19,248,0.58,-0.65,-0.47,0.1,0.02,0.11,-0.69,43.2,68.4
106,0,196205,1.91,74.5,-1.83,1,-4.05,-1.35,324,2,-1.93,-1.49,-1.76,-1.01,-0.39,0.3,0.79,61.4,87.6
102,0,196206,3.17,64.4,1.13,1.13,-1.28,0.35,96,76,-0.78,0.31,-0.14,-0.1,0.06,0.68,-0.35,52.9,76
105,0,196206,3.54,61.4,2,2,1.78,2,97,137,0.7,2.06,1.28,1.45,1.09,1.14,-0.47,49.1,73.6
103,0,196206,3.72,71.4,-1.18,1.2,-0.59,-0.46,191,19,-0.42,-0.58,-0.99,-0.08,0.04,0.41,-0.07,60,82.8
108,0,196206,0.9,56.8,0.24,0.24,-1.31,-0.44,12,219,-1.14,0.15,0.06,-0.83,-0.48,-0.45,0,42.5,71.1
104,0,196206,6.46,75.5,0.62,0.62,1.86,0.62,323,2,1.16,-0.16,0.22,0.31,0.34,-0.05,0.51,64.9,86.1
106,0,196206,5.16,76.7,-1.09,1.44,1.65,-0.21,394,1,1.26,-0.25,-0.27,-0.64,-0.17,0.29,1.02,65.4,88
109,0,196206,0.29,66.3,-0.57,-0.57,-0.4,-0.57,93,72,-0.34,0.23,-0.78,0.26,0,0.12,-0.65,50.9,81.7
107,0,196206,0.95,66.5,-0.58,0.69,0.25,-0.4,208,91,0.24,-0.4,-0.81,-0.26,-0.04,0.44,-0.26,50.5,82.5
101,0,196206,3.01,64.7,-2.41,-2.41,-1.68,-2.41,106,32,-0.78,-1.62,-0.85,-1.1,-1.23,-1.34,-0.97,52.8,76.6
106,0,196207,2.91,81.6,-1.14,1.14,-0.48,-0.6,552,0,-0.28,0.76,-0.36,-0.8,0.03,-0.08,0.87,69.7,93.5
109,0,196207,0.25,72.3,-0.64,-0.64,-0.4,-0.64,189,13,-0.25,-0.5,0.12,0.75,0.09,0.1,-0.67,56.4,88.1
105,0,196207,3.41,65.5,3.54,3.54,5.23,3.54,159,73,1.76,1.61,2.52,2.04,1.83,1.76,0.22,52.3,78.6
103,0,196207,4.31,73.9,-0.87,1.26,0.57,-0.14,245,8,0.29,-0.18,-0.4,-0.27,0.19,0.12,0.02,62.6,85.2
107,0,196207,1.86,71.8,-0.32,0.82,0.6,-0.01,324,24,0,0.1,-0.34,-0.5,-0.04,0.49,-0.26,57.2,86.4
108,0,196207,0.41,63.1,0.04,0.04,-0.53,-0.57,52,104,-0.58,-1.3,-0.07,-0.17,-0.7,-0.47,0.03,47.5,78.6
104,0,196207,4.92,78.7,-0.41,-0.41,-1.24,-0.41,424,1,-0.58,0.41,-0.48,-0.14,0.49,0.04,0.28,67.6,89.7
101,0,196207,3.39,65.5,-2.36,-2.36,-0.59,-2.36,135,21,-0.61,-0.94,-1.53,-1.22,-1.17,-1.54,-1.23,53.8,77.3
102,0,196207,4.63,66.7,1.96,1.96,2.83,1.96,121,43,1.09,0.14,0.84,0.41,0.42,0.81,0.06,55.6,77.7
107,0,196208,0.58,72,-1.73,-1.73,-4.33,-1.73,342,28,-2.35,-1.78,-1.53,-1.97,-0.98,-0.38,-0.33,55.8,88.2
106,0,196208,2.1,82,-1.57,-1.57,-1.66,-1.57,571,0,-0.9,-0.8,0.19,-0.89,-0.64,-0.23,0.57,68.3,95.6
109,0,196208,0.19,72.1,-0.81,-0.81,-0.7,-0.81,234,5,-0.61,-0.65,-0.81,-0.71,0,-0.07,-0.64,56.1,88
105,0,196208,1.69,66,3.99,3.99,2.45,3.99,161,66,-0.01,1.43,1.42,1.69,1.81,1.94,0.01,51.1,80.9
104,0,196208,4.11,77.9,-0.96,-0.96,-1.77,-0.96,405,0,-0.85,-1.01,-0.14,-0.35,0.31,-0.4,0.12,66.7,89.2
102,0,196208,3.89,67.2,2.06,2.06,0.9,2.06,138,42,0.39,0.96,0.28,0.19,0.41,1.24,-0.04,55,79.5
101,0,196208,3.67,66.1,-2.29,-2.29,-0.54,-2.29,139,24,-0.06,-0.58,-0.91,-1.41,-1.26,-1.43,-1.09,54.8,77.3
108,0,196208,1.2,61.8,0.3,0.3,0.8,0.3,41,112,0.85,0.33,-0.58,0.17,-0.62,-0.4,0.01,47.7,76
103,0,196208,2.34,73.8,-1.49,-1.49,-2.12,-1.49,252,9,-1.49,-0.81,-0.84,-1.17,-0.25,-0.03,-0.08,60.8,86.8
103,0,196209,4.08,64.2,-0.91,-0.91,1.28,-0.14,60,115,0.58,-0.36,-0.18,-0.94,-0.21,-0.05,0.22,52.9,75.4
101,0,196209,3.81,56.5,-1.96,-1.96,0.29,-1.77,15,175,0.2,0.06,-0.35,-0.87,-1.1,-1.2,-1.33,46,67.1
104,0,196209,4.91,72.3,-0.75,-0.75,0.33,-0.75,256,20,0.42,-0.32,-0.62,-0.29,-0.06,0.03,-0.09,61.3,83.3
105,0,196209,1.15,55.6,3.57,3.57,-0.03,3.5,26,260,-0.54,-0.43,0.84,1.38,1.53,1.25,0.1,40.8,70.4
109,0,196209,0.3,67.1,-0.96,-0.96,-0.71,-0.96,130,33,-0.24,-0.7,-0.75,-1.14,0.15,-0.08,-0.65,51.2,83
108,0,196209,1.46,57.9,0.27,0.27,0.02,0.27,20,179,0.22,0.59,0.32,0.12,-0.73,-0.42,0.12,42.9,72.9
102,0,196209,2.93,56.2,1.94,1.94,0.28,1.94,10,236,-0.24,0.07,0.6,0.29,0.32,0.43,-0.03,44.8,67.6
107,0,196209,1.78,64.9,-1.19,-1.19,1.07,-0.6,202,112,0.67,-1.32,-1.01,-1.35,-0.85,-0.53,-0.14,50.7,79.1
106,0,196209,4.46,73.9,-0.88,-0.88,1.58,0.02,348,10,1.11,0.31,0.04,-0.18,-0.5,-0.13,0.89,62.7,85.1
107,0,196210,0.97,54.9,-1.3,-1.3,-0.7,-0.99,66,283,-0.08,0.34,-1.07,-1.04,-1.06,-0.59,-0.49,40.2,69.6
101,0,196210,4.29,48.7,-1.4,-1.4,1.09,-0.66,2,403,0.63,0.49,0.34,-0.74,-0.74,-0.77,-1,38.6,58.7
108,0,196210,4.04,47.2,0.92,0.92,2.01,0.92,0,448,1.25,1.11,1.27,0.91,0.48,-0.23,0.36,36.3,58
105,0,196210,1.22,48.3,3.17,3.17,-0.11,3,3,469,0,-0.45,-0.41,1.74,1.42,1.28,0.22,35.1,61.6
109,0,196210,2.62,57.2,1.11,1.11,3.33,1.11,27,163,1.94,1.67,1.36,1.13,1.04,0.35,-0.28,43.8,70.6
104,0,196210,2.05,64.9,-1.27,-1.27,-1.78,-1.27,135,101,-0.77,-0.25,-0.75,-0.86,-0.5,0.14,-0.15,52.3,77.4
106,0,196210,2.57,66.7,-1,-1,-0.62,-0.38,187,48,0.07,0.61,0.17,-0.19,-0.56,0.04,0.52,54.6,78.7
103,0,196210,3.24,57.7,-0.77,-0.77,0.14,0.1,19,280,0.34,0.49,-0.17,-0.47,-0.36,0.12,0.32,46.4,69
102,0,196210,1.95,49.8,-0.13,1.61,-0.39,1.36,3,437,-0.37,-0.47,-0.15,0.4,0.18,0.23,-0.05,39.5,60.1
102,0,196211,0.57,34.8,-0.78,0.78,-1.98,-0.45,0,871,-1.75,-1.38,-1.11,-0.6,-0.45,-0.25,-0.29,26.6,42.9
108,0,196211,5.38,38,1.44,1.44,1.85,1.44,0,656,0.58,1.14,1.1,0.7,0.89,0.04,0.15,30,45.9
109,0,196211,0.94,47.6,-0.6,-0.6,-1.8,-0.6,1,345,-0.72,0.58,0.47,0.17,-0.32,0.06,-0.76,35.2,59.9
106,0,196211,1.91,51.6,-1.29,-1.29,-1.19,-1.17,17,339,-0.34,-0.26,0.31,0.3,-0.51,-0.41,0.58,39.9,63.3
107,0,196211,0.75,44.3,-1.55,-1.55,-1.15,-1.55,15,539,-0.1,-0.24,0.19,-0.83,-1.34,-0.74,-0.47,30.5,58
105,0,196211,0.81,35.7,2.65,2.65,-0.58,2.2,0,849,-0.29,-0.26,-0.55,0.79,1.15,1.27,0.18,24.9,46.5
103,0,196211,2.29,42.3,-1.08,-1.08,-1.19,-0.76,0,710,-0.65,-0.25,0.02,-0.51,-0.91,-0.18,0.31,32.5,52
104,0,196211,4.51,51.2,0.49,-0.65,1.47,0.31,22,386,1.13,0.35,0.42,0.2,-0.02,0.47,0.17,40.3,62.2
101,0,196211,3.56,34.5,-1.05,-1.05,0.61,-0.02,0,806,0.07,0.49,0.41,-0.28,-0.85,-0.83,-0.82,26,43.1
102,0,196212,0.76,18.8,-1.09,-1.09,-1.19,-1.09,0,1376,-1.12,-1.89,-1.59,-0.39,-0.47,-0.41,-0.27,9.9,27.7
105,0,196212,0.5,24.8,2.11,2.11,-0.8,1.31,0,1236,-1.17,-0.93,-0.72,0.26,1.02,1.14,0.2,14.1,35.6
104,0,196212,2.62,42.9,0.21,-0.81,-0.69,-0.22,11,637,-0.82,0.29,-0.18,-0.66,-0.37,-0.14,0.39,31.6,54.1
106,0,196212,1.69,43.5,-1.79,-1.79,-1.89,-1.79,3,577,-0.8,-0.79,-0.61,-0.45,-0.51,-0.73,0.29,32.3,54.6
108,0,196212,3.07,32.9,-0.56,0.73,-1.69,-0.27,0,821,-0.92,-0.17,0.31,0.37,0.34,-0.26,0.25,25.9,39.8
103,0,196212,1.88,29.1,-1.48,-1.48,-1.53,-1.48,0,1172,-1.1,-1.17,-0.77,-0.72,-1.1,-0.54,0.3,19.1,39
109,0,196212,1.38,40.8,-1.36,-1.36,-2.46,-1.36,0,514,-0.74,-1.01,-0.17,-0.33,-0.7,-0.03,-0.8,28.9,52.6
101,0,196212,3.18,22.3,-1.03,-1.03,-0.25,-0.1,0,1202,-0.08,-0.02,0.34,-0.02,-0.44,-0.69,-0.65,12.8,31.8
107,0,196212,0.73,35.3,-1.81,-1.81,-1.25,-1.81,0,811,-0.44,-0.45,-0.53,-0.99,-1.28,-0.93,-0.55,22.2,48.4
109,0,196301,2.06,35.2,-1.89,-1.89,-2.03,-1.89,0,652,-0.3,-0.75,-1.02,-0.52,-0.5,0.08,-0.71,22.3,48.2
107,0,196301,0.76,26.4,-1.96,-1.96,-1,-1.96,0,1083,-0.23,-0.53,-0.54,-1.2,-1.16,-1.17,-0.45,13,39.9
102,0,196301,0.6,4.7,-1.32,-1.32,-1.03,-1.32,0,1770,-1.35,-1.58,-1.96,-1.12,-0.41,-0.51,-0.21,-3.8,13.2
103,0,196301,1.17,21.8,-2.01,-2.01,-2.03,-2.01,0,1411,-1.84,-1.99,-1.76,-1.25,-1.19,-1.06,0.25,11.6,32
104,0,196301,4.38,41.4,0.54,0.54,1.05,0.54,24,670,0.47,-0.22,0.42,-0.18,-0.48,-0.24,0.49,30,52.8
106,0,196301,1.15,34.9,-2.41,-2.41,-2.41,-2.41,2,824,-1.21,-1.39,-1.21,-0.68,-0.77,-1.01,0.17,21.9,47.9
101,0,196301,2.35,19.4,-1.28,-1.28,-1.09,-0.77,0,1272,-0.63,-0.55,-0.37,-0.04,-0.87,-0.83,-0.59,10.3,28.5
108,0,196301,2.08,23.2,-1.53,-1.53,-3.07,-1.53,0,1098,-1.6,-1.61,-0.87,-0.27,-0.27,-0.35,0.08,14,32.4
105,0,196301,0.99,8.4,2.09,2.09,0.59,1.47,0,1731,0.52,-0.44,-0.51,-0.67,1.44,1.15,0.44,-3.2,19.9
101,0,196302,2.24,16.2,-1.46,-1.46,-0.93,-1.19,0,1209,-0.5,-0.96,-0.8,-0.15,-0.63,-1.1,-0.79,4.8,27.5
103,0,196302,1.16,26.3,-2.51,-2.51,-2.14,-2.51,0,1158,-1.84,-2.8,-2.9,-1.41,-1.47,-1.67,-0.08,14.9,37.7
106,0,196302,1.27,43.8,-3.08,-3.08,-2.78,-3.08,3,535,-1.11,-1.64,-1.65,-0.71,-0.5,-1.07,-0.13,29.4,58.1
105,0,196302,0.74,26.4,1.93,1.93,0.16,1.33,0,1086,-0.18,0.22,-0.54,-0.73,0.59,0.97,0.39,15,37.8
104,0,196302,3.73,41.9,0.54,0.54,0.17,0.54,14,600,-0.15,0.18,-0.32,0.11,-0.06,-0.19,0.07,29.8,54.1
108,0,196302,4.07,38.6,-1.36,-1.36,0.02,-1.27,0,597,0.47,-0.85,-1.15,-0.23,-0.35,-0.07,-0.29,29.9,47.3
109,0,196302,2.74,48.1,-2.2,-2.2,-1.49,-2.2,5,313,0.24,-0.14,-0.56,-0.36,-0.49,-0.74,-0.42,37.2,58.9
107,0,196302,0.97,39.7,-2.14,-2.14,-1.16,-2.14,8,608,0.11,-0.16,-0.4,-0.2,-0.93,-1.33,-0.3,26,53.4
102,0,196302,0.59,11.9,-1.45,-1.45,-0.8,-1.45,0,1434,-1.15,-1.69,-1.75,-1.67,-1.09,-0.85,-0.35,0.8,23
107,0,196303,0.79,41,-2.32,-2.32,-1.18,-2.32,6,663,-0.49,-0.33,-0.43,-0.65,-1.07,-1.27,-0.58,26.8,55.3
102,0,196303,1.91,32.1,-1.07,-1.07,0.69,-0.62,0,972,0.38,-0.3,-0.91,-1.74,-0.71,-0.68,-0.49,21.1,43
104,0,196303,4.19,57.2,-0.34,-0.34,-1.03,-0.34,66,268,-0.21,-0.24,-0.02,-0.11,-0.47,-0.3,0.02,44.3,70
108,0,196303,3.05,37.1,-1.43,-1.43,-0.63,-1.43,0,724,-0.1,0.28,-0.81,-0.27,-0.2,-0.15,-0.52,27,47.2
105,0,196303,0.96,35,1.43,1.43,-0.91,0.48,0,878,-0.58,-0.68,-0.24,-0.8,0.19,0.93,0.34,22.6,47.3
101,0,196303,3.56,33.1,-1.17,-1.17,0.41,-0.67,0,839,0.17,-0.18,-0.64,-0.11,-0.38,-0.74,-0.73,22.9,43.3
109,0,196303,2.39,43.3,-0.02,-1.99,-0.06,-1.95,1,507,0.26,0.23,-0.06,-0.2,-0.3,-0.55,-0.42,31.5,55
106,0,196303,1.68,56.5,-3.72,-3.72,-2.86,-3.72,61,234,-1.08,-1.46,-1.73,-1.36,-1.17,-1.11,-0.48,42.6,70.4
103,0,196303,6.35,46,-1.17,-1.17,3.25,0.28,6,659,1.75,0.65,-0.32,-0.88,-0.8,-1.15,0.03,34.6,57.5
104,0,196304,2.67,63.8,-0.88,-0.88,-1.73,-0.88,91,105,-0.71,-0.61,-0.53,-0.08,-0.45,-0.67,-0.27,51.1,76.6
102,0,196304,2.49,45.9,-1.16,-1.16,-0.6,-0.96,0,548,-0.01,0.1,-0.27,-1.51,-1.19,-0.52,-0.51,33.6,58.2
106,0,196304,2.02,66.6,-4.14,-4.14,-2.43,-4.14,171,47,-1.1,-1.5,-1.77,-1.75,-1.37,-1.31,-0.42,54,79.2
101,0,196304,2.16,43.8,-1.81,-1.81,-2.28,-1.81,0,518,-1.3,-0.74,-0.95,-0.95,-0.56,-1.22,-1.1,32,55.6
109,0,196304,3.23,45.8,1.39,1.39,4.18,1.39,2,439,1.87,1.15,0.89,-0.09,0.22,0.21,0.02,34.9,56.7
105,0,196304,2.24,42.5,1.67,1.67,1.16,1.1,2,584,0.83,0.43,0.32,-0.19,-0.45,1.51,0.57,30.7,54.2
103,0,196304,2.55,55.5,-1.8,-1.8,-2.23,-1.27,8,347,-1.19,0.66,-0.04,-1.4,-1.23,-1.17,-0.24,42.9,68
