StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX,
      102,      00,   198512,    1.4,    9.2,   4.13,   4.13,   1.04,   4.13,      0,   1596,    .33,   1.37,   1.26,   1.54,   1.06,    1.3,   1.46,    -.1,   18.5,
      109,      00,   198601,   2.49,   44.4,    .36,  -1.37,  -1.04,   -.45,      5,    405,   -.02,   -.47,   -.01,    .06,   -.14,   -.79,   -.76,   34.2,   54.6,
      101,      00,   198601,   3.75,   22.8,    -.2,   1.17,   1.13,    .66,      0,   1147,    .69,   -.33,    .99,    .66,    .46,   -.16,    .27,   13.3,   32.4,
      102,      00,   198601,    .68,     17,   3.52,   3.52,   -.56,   3.24,      0,   1418,  -1.03,   -.45,    .81,   1.69,    .91,   1.16,   1.42,    7.8,   26.3,
      105,      00,   198601,    .65,   25.8,   1.38,   1.38,   -.43,    .87,      1,   1177,   -.71,  -1.01,     .2,   1.35,      0,    -.3,   -.25,     16,   35.6,
      103,      00,   198601,    .75,   31.1,  -1.03,    1.4,  -2.58,      0,      0,   1116,  -3.09,  -2.18,    .53,    .69,    .45,    .35,    .84,   20.3,   41.8,
      106,      00,   198601,    .54,   45.4,   -.52,   1.84,  -1.57,   1.11,     13,    538,  -2.16,  -1.93,   -1.1,     .5,    .03,    .36,    .46,   31.1,   59.6,
      104,      00,   198601,   2.42,   43.7,   -.85,    .69,  -1.75,   -.65,     23,    611,  -1.07,  -1.38,   -.04,     .4,    .37,   -.41,   -.57,   31.6,   55.8,
      108,      00,   198601,   4.73,   31.6,     .1,   -.85,     .3,   -.53,      0,    813,    .22,   -.98,   -.93,   -.28,   -.46,   -.86,    -.2,   24.3,   38.9,
      107,      00,   198601,    .29,     38,   3.78,   3.78,  -2.39,   2.55,      4,    739,  -1.69,  -1.73,   -.05,    .37,    .47,    .74,   1.44,   23.7,   52.2,
      102,      00,   198602,   1.22,     16,    3.4,    3.4,    .74,   3.35,      0,   1292,    .51,   -.41,   -.24,    1.5,   1.09,   1.16,   1.51,    7.5,   24.6,
      101,      00,   198602,    2.8,   22.3,   -.13,    1.1,    .15,     .6,      0,   1065,    .18,    .59,   -.25,    .65,    .45,   -.07,     .1,   13.9,   30.7,
      108,      00,   198602,    6.6,   34.3,   1.54,   1.54,   4.36,   1.54,      0,    727,   1.93,   1.56,    .16,    .53,    .42,    .03,    .25,   27.1,   41.4,
      103,      00,   198602,    3.4,   34.3,   -.56,   1.62,   1.09,    .66,      0,    925,    .78,   -.94,  -1.41,    .44,    .69,    .36,    .95,   25.9,   42.7,
      104,      00,   198602,    3.4,   50.7,   -1.1,   -1.1,  -1.03,   -1.1,     40,    395,   -.38,  -1.01,  -1.29,   -.12,    .33,   -.61,   -.74,   39.7,   61.8,
      105,      00,   198602,   1.45,     20,   2.01,   2.01,   2.31,   2.01,      0,   1215,   2.37,   1.08,    .44,   1.43,     .5,    .12,   -.01,   10.5,   29.5,
      107,      00,   198602,   1.41,   39.4,   3.61,   3.61,    .67,    2.6,      4,    645,    .94,    -.2,   -.66,   1.19,    .64,    .99,   1.71,   27.2,   51.7,
      106,      00,   198602,   1.78,   49.1,   -.67,   1.45,   -.59,    .45,     21,    369,   -.49,  -1.73,  -1.74,    .39,    .22,    .07,    .38,   36.9,   61.3,
      109,      00,   198602,   6.39,     45,   1.99,   1.99,      5,   1.99,      1,    394,   1.92,   1.26,    .82,   1.17,   1.05,    .53,    .11,   35.4,   54.5,
      101,      00,   198603,   2.95,   34.7,   -.41,     .7,   -.86,   -.22,      0,    805,   -.42,   -.21,    .23,    .37,    .35,    -.1,   -.07,   23.6,   45.7,
      106,      00,   198603,   1.35,   56.7,  -1.44,  -1.44,  -2.54,  -1.44,     51,    243,  -1.46,  -1.32,     -2,   -.35,    -.2,   -.34,    .11,   42.5,   70.8,
      109,      00,   198603,   3.26,   50.4,   2.13,   2.13,   1.03,   2.13,      7,    335,     .8,    1.8,    1.3,   1.14,   1.21,    .78,    .42,   38.7,   62.1,
      105,      00,   198603,    .98,   39.4,   1.25,   1.25,  -1.66,    .41,      4,    770,   -.52,   1.18,    .55,    .68,   1.16,    .04,    -.1,   27.8,     51,
      103,      00,   198603,   2.19,     45,  -1.43,  -1.43,  -2.77,  -1.43,      4,    674,   -1.3,   -.48,  -1.65,    .43,    .21,    -.1,    .55,     33,   57.1,
      108,      00,   198603,   2.99,   42.3,   -.55,    .83,  -1.66,   -.12,      0,    573,   -.15,   1.34,   1.18,    .14,     .4,    .08,    .13,     32,   52.5,
      102,      00,   198603,   1.65,   33.3,   3.02,   3.02,   -.08,   2.88,      0,    931,   -.02,    .18,   -.38,    .92,    1.4,    .89,   1.58,   22.8,   43.7,
      107,      00,   198603,   1.18,     47,   2.89,   2.89,  -1.05,   1.48,     25,    483,    .29,     .7,   -.05,    .76,    .74,    .82,   1.85,   32.9,   61.1,
      104,      00,   198603,   3.35,   54.6,  -1.55,  -1.55,  -1.67,  -1.55,     40,    326,   -.77,   -.79,  -1.17,   -.04,     .2,   -.29,     -1,   41.5,   67.6,
      109,      00,   198604,   1.08,   51.5,   -.17,   1.74,    -.5,   1.45,     11,    300,   -.14,    .58,   1.62,   1.05,   1.06,    .93,    .42,   39.1,   63.9,
      108,      00,   198604,   2.28,   42.6,   -.47,    .77,    .07,   -.16,      0,    573,   -.12,   -.21,   1.19,    -.1,    .39,    .19,    .01,   31.6,   53.5,
      104,      00,   198604,    .86,   62.4,  -2.65,  -2.65,   -3.8,  -2.65,     61,    118,   -2.5,  -1.89,  -1.69,  -1.16,   -.63,   -.55,  -1.52,   47.7,   77.1,
      107,      00,   198604,   1.27,   51.4,    2.7,    2.7,    .33,   1.41,     48,    376,    .64,     .5,    .78,    .44,    .63,     .7,   1.92,   37.4,   65.4,
      106,      00,   198604,   2.72,   64.9,  -1.63,  -1.63,  -1.02,  -1.63,    124,     68,   -.28,  -1.16,  -1.19,   -1.4,   -.19,   -.46,    .18,   52.4,   77.5,
      101,      00,   198604,   2.79,   47.3,     -1,     -1,  -1.91,     -1,      0,    465,   -.59,   -.72,   -.59,     .4,    .23,    .13,   -.25,     36,   58.6,
      105,      00,   198604,      3,   42.7,   2.11,   2.11,   2.97,   2.11,      2,    589,   2.03,   1.62,   2.46,   1.87,    2.2,    .72,    -.1,   30.9,   54.4,
      103,      00,   198604,   2.32,   56.3,  -2.18,  -2.18,  -2.71,  -2.18,     10,    309,  -1.48,  -1.95,  -1.19,   -.41,   -.01,   -.13,    .13,   43.3,   69.4,
      102,      00,   198604,   3.68,   47.6,   3.16,   3.16,   1.35,   3.16,      1,    490,   1.27,    .99,   1.02,   1.35,   2.19,   1.26,   1.78,   36.3,   58.9,
      102,      00,   198605,   3.16,   57.6,   2.57,   2.57,   -.78,    2.2,     35,    248,   -.25,    .56,    .44,    .28,   1.57,   1.18,   1.71,   45.9,   69.4,
      101,      00,   198605,   2.95,   57.9,  -1.46,  -1.46,  -1.69,  -1.46,     36,    166,   -.58,   -.79,   -.96,   -.92,      0,    -.1,   -.88,   45.9,   69.9,
      103,      00,   198605,   4.56,   64.5,  -1.94,  -1.94,    .06,  -1.85,     86,    136,    .23,   -.64,  -1.18,  -1.69,   -.38,   -.06,   -.03,   53.5,   75.5,
      105,      00,   198605,   2.76,     53,   2.24,   2.24,   1.04,   2.24,     33,    320,    .22,    1.2,      1,   1.08,   1.63,    .98,    .15,   40.1,     66,
      104,      00,   198605,   3.14,   70.3,  -2.99,  -2.99,  -1.84,  -2.99,    207,     30,   -.51,  -1.95,  -1.84,  -1.88,  -1.05,   -.64,  -1.92,   57.9,   82.6,
      109,      00,   198605,    .67,   59.8,   -.24,   1.47,   -.28,    .98,     46,    159,   -.26,   -.39,     .4,    .79,   1.07,      1,    .48,   45.5,   74.1,
      107,      00,   198605,   1.11,   58.7,   2.37,   2.37,   -.17,   1.03,    120,    229,    .13,    .43,    .41,   -.12,   1.03,    .67,   1.89,   43.4,   73.9,
      108,      00,   198605,    2.3,   51.1,   -.33,    .78,    .28,   -.02,      2,    353,    .25,    .09,   -.13,    .03,    .41,    .32,   -.11,   38.8,   63.4,
      106,      00,   198605,   4.76,   70.5,    .29,  -1.17,    .88,   -.65,    236,     16,    .73,     .3,    -.4,  -1.36,    .01,   -.06,    .42,   59.1,   81.9,
      101,      00,   198606,   4.57,   62.8,    .51,    -.8,   1.53,     .1,     96,     50,    .63,    .05,   -.31,    -.2,    .06,    .06,   -.86,   50.8,   74.8,
      107,      00,   198606,   1.62,   69.2,   2.52,   2.52,   1.19,   1.56,    280,     52,   1.58,   1.13,   1.09,    .56,   1.01,    .99,   1.86,   54.4,     84,
      106,      00,   198606,   4.94,   78.1,    .99,    .99,   2.17,    .99,    430,      0,    1.1,   1.19,    .81,   -.51,    .09,    .19,    .69,   67.6,   88.7,
      108,      00,   198606,    .85,   62.2,  -1.01,  -1.01,  -2.12,  -1.01,     44,    118,  -1.22,   -.59,   -.52,    .74,   -.09,    .18,   -.48,   47.7,   76.7,
      104,      00,   198606,   3.37,   78.1,  -3.65,  -3.65,  -2.89,  -3.65,    393,      0,  -1.27,  -1.21,  -2.37,  -2.02,  -1.09,   -.83,  -1.75,   66.7,   89.6,
      103,      00,   198606,   3.71,     73,     -2,     -2,   -.78,     -2,    215,     18,   -.43,   -.18,   -.75,  -1.44,   -.21,   -.26,    .11,   61.7,   84.3,
      105,      00,   198606,   2.78,   65.8,   1.83,   1.83,   -.55,   1.52,    164,     74,   -.13,   -.01,    .81,     .9,    .96,   1.41,   -.09,   52.1,   79.5,
      109,      00,   198606,    .13,   70.1,   -.55,    .98,     -1,    .01,    148,     35,   -.99,   -.86,   -.71,   1.01,    .88,    .97,     .4,   54.8,   85.4,
      102,      00,   198606,   4.49,   65.4,   2.56,   2.56,    .75,   2.42,     99,     78,    .38,    .06,    .61,    .33,   1.05,   1.62,   1.33,   53.5,   77.3,
      105,      00,   198607,   2.49,   67.3,   2.42,   2.42,   2.35,   2.42,    221,     62,    .76,    .29,    .29,    1.2,   1.15,   1.68,    .18,   53.5,     81,
      102,      00,   198607,   4.88,     71,   3.19,   3.19,    2.7,   3.19,    224,     10,    1.3,   1.15,    .77,   1.11,   1.46,   2.29,   1.63,   60.5,   81.5,
      108,      00,   198607,    .93,     61,  -1.07,  -1.07,   -.49,  -1.07,     31,    143,    .74,   -.64,   -.33,    .89,   -.23,    .25,   -.44,   47.2,   74.8,
      109,      00,   198607,    .33,   71.6,   -.87,   -.87,  -1.11,   -.87,    196,     10,    .19,   -.75,   -.82,   1.38,    .91,    .93,    .28,   56.8,   86.4,
      106,      00,   198607,   1.96,   82.8,    .75,    .75,   -.41,    .75,    578,      0,  -1.35,    .09,    .42,   -.38,   -.83,    .03,    .65,   70.7,   94.9,
      107,      00,   198607,   2.11,   71.4,   2.66,   2.66,   1.19,   1.99,    309,     20,    .45,   1.34,   1.16,   1.23,    .82,    .94,   1.84,   57.5,   85.3,
      101,      00,   198607,   5.24,   68.3,    1.3,    1.3,   2.54,    1.3,    219,      8,   1.19,   1.06,    .54,   -.01,    .57,    .43,   -.89,   58.2,   78.4,
      103,      00,   198607,   4.64,   77.8,    .18,  -1.62,    .53,   -1.3,    362,      0,     .6,      0,    .05,   -.65,   -.33,   -.05,    .19,   66.9,   88.7,
      104,      00,   198607,   4.02,   81.6,  -4.58,  -4.58,  -3.91,  -4.58,    505,      0,  -1.55,  -1.93,  -1.68,  -2.14,   -1.8,  -1.33,  -2.28,     70,   93.2,
      106,      00,   198608,    3.5,   79.1,    .98,    .98,    .92,    .98,    485,      1,    .69,   -.49,     .3,   -.12,   -.82,    .14,    .78,   67.6,   90.7,
      105,      00,   198608,   1.59,   66.1,    2.4,    2.4,    .68,    2.4,    121,     66,    -.2,     .4,    .14,     .7,    .76,   1.32,    .23,   51.4,   80.8,
      108,      00,   198608,    .43,   67.7,  -1.35,  -1.35,   -1.2,  -1.35,    128,     32,    -.5,   -.01,   -.92,   -.59,   -.23,    .17,   -.53,   51.8,   83.6,
      101,      00,   198608,   4.43,   65.2,   1.86,   1.86,   2.07,   1.86,    130,     29,    .63,   1.18,   1.18,    .16,   -.03,    .49,   -.74,   54.8,   75.5,
      107,      00,   198608,   2.26,   72.2,   2.62,   2.62,     .7,   2.09,    336,     20,    .47,    .63,   1.32,   1.14,    .49,   1.41,   1.55,   58.4,     86,
      109,      00,   198608,    .27,     75,  -1.04,  -1.04,    -.8,  -1.04,    277,      2,   -.23,   -.08,   -.81,    .18,    .69,    .97,    .19,   59.5,   90.3,
      102,      00,   198608,   3.59,   64.1,   3.22,   3.22,   1.06,   3.22,     84,     80,     .1,    .93,    .97,    .98,    .82,   1.92,    1.8,   52.8,   75.4,
      103,      00,   198608,   3.01,     71,    .01,  -1.59,   -.44,  -1.41,    184,     24,   -.65,   -.01,   -.35,  -1.12,  -1.52,    -.5,    .32,   59.3,   82.7,
      104,      00,   198608,   6.89,   77.3,  -3.63,  -3.63,   1.42,  -3.04,    393,      1,   1.14,   -.05,   -.66,  -1.76,     -2,  -1.34,  -1.85,   67.2,   87.4,
      102,      00,   198609,   7.19,     59,   5.15,   5.15,   6.79,   5.15,     35,    158,   2.69,   2.13,   2.18,   2.24,   2.18,   2.37,   2.58,   49.5,   68.4,
      105,      00,   198609,   3.51,   53.2,    4.1,    4.1,   5.85,    4.1,     45,    282,   2.35,   1.77,   1.75,   1.61,   1.74,    1.7,    .94,     43,   63.4,
      101,      00,   198609,   3.04,   58.4,   1.73,   1.73,    .18,   1.73,     38,    126,   -.41,    .05,    .57,    .13,    .13,    .29,   -.57,   48.1,   68.7,
      106,      00,   198609,   4.27,   75.9,   1.22,   1.22,   1.02,   1.22,    398,      4,    .96,   1.09,    .17,    .69,   -.33,    .15,   1.13,   65.7,   86.1,
      109,      00,   198609,   1.16,   60.5,    .82,    .82,   2.46,    .82,     51,     99,   1.55,   1.13,   1.04,   -.08,   1.13,    .99,    .31,   47.6,   73.3,
      104,      00,   198609,   2.84,   74.6,  -4.15,  -4.15,  -2.67,  -4.15,    310,      8,  -1.02,    .05,   -.71,  -1.91,  -2.03,  -1.27,  -1.76,   64.6,   84.7,
      107,      00,   198609,    1.8,   61.1,   2.97,   2.97,   1.86,   2.97,    131,    165,    .71,     .9,    .92,   1.35,    .95,    1.3,   1.74,   47.9,   74.4,
      108,      00,   198609,   3.06,   52.1,   1.18,   1.18,   3.53,   1.18,      2,    271,   1.85,    1.3,    1.4,    .38,   1.22,    .26,   -.26,   41.3,   62.8,
      103,      00,   198609,   5.55,   69.6,    .91,    .91,   2.71,    .91,    146,     40,    1.6,    .91,   1.03,   -.01,   -.82,    .25,    .68,   58.9,   80.2,
      103,      00,   198610,   4.45,   56.4,   1.69,   1.69,   2.62,   1.69,     14,    307,   1.15,   1.86,   1.37,    .97,    .15,    .36,     .6,     46,   66.8,
      102,      00,   198610,   2.47,   47.3,   5.18,   5.18,   1.67,   5.18,      1,    496,    .18,   2.31,    1.9,   2.07,    2.2,   2.47,   2.41,   37.3,   57.4,
      105,      00,   198610,   1.34,   45.8,   4.09,   4.09,   1.23,   4.09,      1,    544,    .21,   1.93,   1.58,   1.12,   1.78,   1.78,    .82,   33.6,     58,
      108,      00,   198610,   1.59,     48,   -.47,    .59,   -1.4,    -.4,      0,    411,   -.77,    .53,    .26,   -.09,     .9,   -.16,   -.56,   35.5,   60.5,
      107,      00,   198610,   1.78,   51.1,    3.4,    3.4,   2.21,    3.4,     42,    375,      1,   1.15,   1.21,   1.53,   1.66,   1.22,   1.55,   37.9,   64.3,
      109,      00,   198610,    .62,   55.3,    -.3,    -.3,   -.89,    .44,     22,    165,   -.54,     .4,    .25,   -.39,   1.31,    .91,    .15,   41.8,   68.8,
      104,      00,   198610,   3.63,   65.2,  -3.84,  -3.84,   -.36,  -3.84,    154,     99,    .42,    -.5,    .24,  -1.02,   -1.7,  -1.54,  -1.63,   54.2,   76.2,
      101,      00,   198610,   2.83,   48.8,    1.6,    1.6,    .14,   1.59,      3,    388,   -.34,   -.67,   -.28,    .14,   -.23,    .31,   -.56,   38.5,   59.1,
      106,      00,   198610,   5.22,   62.6,   2.26,   2.26,    3.5,   2.26,    104,     98,   1.51,   1.57,   1.68,   1.62,    .68,    .11,    .78,     52,   73.2,
      101,      00,   198611,   4.63,   35.2,   2.16,   2.16,   2.18,   2.16,      0,    765,    .89,    .31,   -.09,    .68,    .06,   -.06,   -.34,   26.7,   43.7,
      109,      00,   198611,    .61,   47.1,  -1.08,  -1.08,  -2.42,  -1.08,      6,    313,  -1.13,   -1.3,   -.63,   -.91,    -.3,     .4,   -.46,   34.4,   59.8,
      105,      00,   198611,   1.27,   27.8,   4.34,   4.34,   2.02,   4.34,      0,   1061,     .8,    .58,      2,   1.47,   1.57,   1.65,    .96,   17.4,   38.1,
      102,      00,   198611,   1.25,   28.2,   4.89,   4.89,    .73,   4.89,      0,   1013,   -.65,   -.32,    1.7,   2.08,   1.94,   1.81,   2.27,   19.4,     37,
      106,      00,   198611,    4.1,     51,   3.14,   3.14,   3.35,   3.14,     28,    340,   1.35,   1.87,   1.96,   1.88,   1.19,     .4,    .99,   40.6,   61.3,
      107,      00,   198611,   1.62,   41.1,   3.76,   3.76,   2.12,   3.76,      7,    626,   1.41,    1.5,   1.54,   1.87,   1.72,   1.17,   1.75,   29.1,   53.2,
      108,      00,   198611,   4.85,   36.5,   -.36,    .58,    .17,    -.3,      0,    698,    .31,   -.26,    .44,    .02,   -.08,    .05,   -.93,   28.9,     44,
      103,      00,   198611,   3.88,   41.9,   2.33,   2.33,   2.45,   2.33,      0,    732,    .61,    1.2,   1.76,   1.13,    .15,   -.45,    .46,   33.7,     50,
      104,      00,   198611,   5.21,     59,    .42,  -3.03,   1.25,  -2.48,    111,    237,   1.51,   1.26,    .49,    -.1,  -1.25,  -1.63,  -1.27,   50.3,   67.7,
      105,      00,   198612,    .26,   24.9,   3.65,   3.65,   -.74,   3.31,      0,   1210,  -2.31,   -.48,   -.25,   1.37,   1.39,   1.49,    .76,   14.3,   35.5,
      108,      00,   198612,   2.05,   29.3,  -1.41,  -1.41,  -3.25,  -1.41,      0,    894,  -1.62,   -.76,  -1.03,   -.47,   -.62,    .16,  -1.16,     22,   36.6,
      104,      00,   198612,   4.33,     48,    .65,  -2.44,    .83,  -1.52,     50,    491,     .5,   1.33,   1.23,    .53,   -.78,   -1.3,  -1.22,   38.7,   57.2,
      102,      00,   198612,    .66,   23.2,   -.17,   4.22,    -.5,   3.98,      0,   1219,  -1.39,   -1.2,   -.71,   1.53,   1.75,   1.59,   2.07,   15.9,   30.5,
      109,      00,   198612,      1,   39.3,  -1.99,  -1.99,  -3.07,  -1.99,      0,    534,   -1.1,  -1.44,  -1.54,  -1.22,  -1.56,    .29,    -.7,   28.3,   50.4,
      101,      00,   198612,    3.9,   28.5,   2.23,   2.23,    .88,   2.23,      0,    985,    .53,    .92,    .47,    .64,    .36,    .37,   -.18,     21,   35.9,
      106,      00,   198612,   3.04,   43.1,   3.79,   3.79,   2.92,   3.79,      3,    588,    .66,   1.34,   1.89,   1.66,   1.71,     .7,    .89,     34,   52.3,
      107,      00,   198612,   1.05,   33.4,   3.53,   3.53,    .49,   3.53,      0,    883,    .21,   1.02,   1.33,   1.43,   1.66,   1.34,    1.5,   21.9,   44.9,
      103,      00,   198612,   2.71,   34.2,    .05,   2.14,    .14,   2.14,      0,    987,   -.31,    .22,    .78,   1.17,    .41,   -.28,    .31,   26.9,   41.5,
      102,      00,   198701,    .66,   20.2,   -.35,   3.58,   -.61,   3.06,      0,   1331,  -1.11,  -1.65,   -1.4,    .98,   1.25,   1.49,   1.94,   11.8,   28.6,
      109,      00,   198701,   2.17,   35.8,  -2.54,  -2.54,  -2.27,  -2.54,      0,    621,   -.23,    -.9,  -1.28,  -1.17,  -1.35,     .2,   -.48,   25.4,   46.3,
      106,      00,   198701,   2.06,   41.1,   3.72,   3.72,    .95,   3.72,      7,    648,   -.09,    .32,   1.03,   1.98,   2.03,   1.04,    .92,   30.1,   52.2,
      104,      00,   198701,   6.02,   43.6,   1.62,  -1.15,    3.1,    .94,     23,    617,   1.45,   1.27,   1.73,   1.44,    .34,   -.57,   -.74,   33.4,   53.7,
      103,      00,   198701,   1.88,   29.9,   -.37,   1.55,  -1.12,    .97,      0,   1126,   -.82,   -.83,   -.33,    .59,    .49,   -.05,    .23,   22.2,   37.6,
      105,      00,   198701,    .44,   23.6,   3.16,   3.16,   -.33,   2.64,      0,   1244,  -1.75,  -3.08,  -1.12,    .92,    .74,   1.36,    .75,     13,   34.2,
      107,      00,   198701,   1.01,     31,    3.4,    3.4,    .71,    3.4,      0,    937,    .26,    .23,     .9,   1.38,   1.64,   1.64,   1.46,   18.5,   43.6,
      108,      00,   198701,   3.97,   26.9,  -1.49,  -1.49,   -.67,  -1.49,      0,    936,   -.26,   -1.2,   -.77,   -.62,   -.68,   -.02,   -.62,   19.1,   34.6,
      101,      00,   198701,    3.7,   21.2,   2.35,   2.35,   1.05,   2.35,      0,   1195,    .66,    .74,   1.07,     .5,    .67,    .36,    .13,   12.5,   29.9,
      104,      00,   198702,   4.91,   46.8,    1.9,   -.58,   1.36,   1.87,     31,    477,    .68,   1.52,   1.41,   1.23,    .75,   -.26,   -.69,   36.6,     57,
      108,      00,   198702,   2.68,   34.3,  -1.82,  -1.82,  -1.47,  -1.82,      0,    677,   -.51,   -.62,  -1.33,    -.7,    -.9,   -.88,   -.59,   25.9,   42.7,
      105,      00,   198702,    .98,   29.9,   3.34,   3.34,    1.5,   3.33,      0,    930,    .83,    -.6,  -1.85,   1.19,    .91,   1.15,    .88,   19.7,   40.2,
      102,      00,   198702,    .31,   28.3,   -.81,   2.72,  -1.49,   1.59,      0,   1011,  -2.22,  -2.14,  -2.08,    .73,   1.24,   1.21,   1.79,   18.2,   38.4,
      109,      00,   198702,   2.03,   41.6,  -2.97,  -2.97,  -2.06,  -2.97,      0,    459,   -.22,   -.41,   -.96,   -1.2,  -1.31,  -1.01,    -.3,   30.7,   52.4,
      107,      00,   198702,   1.48,   36.5,    3.7,    3.7,   1.94,    3.7,      2,    703,   1.05,    .74,    .65,   1.49,   1.82,   1.63,   1.68,     25,   48.1,
      103,      00,   198702,   2.18,   36.9,   -.64,   1.08,   -.91,    .06,      0,    828,   -.39,  -1.01,  -1.08,    .66,    .33,   -.32,    .06,   27.5,   46.3,
      106,      00,   198702,   4.25,     48,   4.45,   4.45,   3.34,   4.45,     12,    408,   2.17,   1.32,   1.32,    2.4,   2.35,   1.64,   1.14,   37.9,   58.2,
      101,      00,   198702,    .71,   21.8,  -1.29,    .81,  -3.87,   -.95,      0,   1059,  -3.09,  -1.13,   -.46,   -.37,    .36,   -.13,   -.12,   11.4,   32.2,
      104,      00,   198703,   5.45,   54.1,   2.03,   2.03,    .98,   2.03,     46,    337,    .59,    .84,   1.43,   1.64,   1.21,    .15,   -.17,   42.6,   65.6,
      103,      00,   198703,   2.67,   45.8,   -1.3,   -1.3,  -2.18,   -1.3,      5,    647,   -.85,   -.98,   -1.4,   -.33,    .22,   -.24,   -.21,   34.1,   57.5,
      105,      00,   198703,   2.24,     32,   4.57,   4.57,   4.73,   4.57,      0,    943,   2.72,   2.71,   1.58,    .71,   1.72,   1.63,   1.14,   22.3,   41.8,
      101,      00,   198703,   2.55,   35.5,  -1.72,  -1.72,  -1.67,  -1.72,      0,    787,   -.82,  -2.74,  -1.58,   -.44,   -.09,   -.22,   -.21,   24.3,   46.8,
      102,      00,   198703,   1.67,   35.4,   -.88,   2.28,   -.46,    .98,      0,    872,    .01,     -1,  -1.46,  -1.39,   1.07,   1.24,   1.61,   25.2,   45.6,
      108,      00,   198703,    3.7,   38.8,  -1.61,  -1.61,    .09,  -1.49,      0,    645,    .43,    -.1,   -.36,   -.95,   -.56,   -.68,   -.44,   29.6,     48,
      106,      00,   198703,   2.84,   51.7,   4.18,   4.18,    .56,   4.18,     23,    346,    .19,   1.54,   1.08,      2,      2,   2.03,   1.09,   39.2,   64.3,
      107,      00,   198703,   1.07,   39.7,   3.56,   3.56,    .73,   3.56,      6,    690,    .09,    .66,    .57,   1.17,   1.36,   1.51,   1.65,   26.6,   52.9,
      109,      00,   198703,   2.69,   44.8,  -2.71,  -2.71,   -.13,   -2.7,      1,    456,    .46,    .05,   -.16,  -1.14,   -.93,  -1.16,   -.23,   33.9,   55.7,
      106,      00,   198704,   1.08,   60.7,    2.9,    2.9,  -2.53,   1.87,     58,    118,  -2.86,   -1.3,    .12,    .68,   1.68,   1.72,    .81,   45.8,   75.5,
      107,      00,   198704,    .54,   51.9,   2.73,   2.73,   -1.4,   2.12,     65,    345,  -1.15,   -.63,    .07,    .58,   1.03,   1.25,   1.39,   36.2,   67.5,
      109,      00,   198704,    .48,   56.4,  -3.27,  -3.27,  -2.53,  -3.27,     31,    197,  -1.26,   -.08,   -.33,  -1.24,  -1.14,  -1.31,   -.19,   41.2,   71.5,
      105,      00,   198704,    .57,   48.9,  -1.04,   3.06,  -3.13,   1.81,      6,    449,  -2.22,   -.19,    .09,   -.73,    .88,    .73,    .94,   33.7,     64,
      108,      00,   198704,   1.53,   48.5,  -2.23,  -2.23,  -2.35,  -2.23,      0,    424,  -1.06,   -.24,   -.52,   -.95,   -.82,   -.87,   -.48,   34.7,   62.2,
      102,      00,   198704,   1.38,   49.5,     -2,    .84,  -3.63,   -1.7,      2,    467,  -1.62,  -1.18,  -1.72,  -1.98,    .13,    .51,    1.3,   35.8,   63.3,
      104,      00,   198704,   2.41,     59,   -.39,   1.43,  -1.17,    .83,     34,    193,   -.94,   -.15,    .24,   1.27,   1.22,    .39,    -.1,   46.1,   71.8,
      103,      00,   198704,    2.9,   53.1,   -1.6,   -1.6,   -1.3,   -1.6,      2,    388,    -.8,  -1.18,  -1.29,  -1.13,   -.14,   -.13,   -.18,   40.8,   65.4,
      101,      00,   198704,   4.67,   47.2,  -1.07,  -1.07,    1.4,   -.31,      0,    476,   1.11,    .28,   -.96,    .26,   -.09,    .18,    .18,   36.6,   57.7,
      102,      00,   198705,   3.37,   60.1,  -2.31,  -2.31,  -1.54,  -2.31,     63,    191,   -.05,   -.91,   -.84,  -1.72,    .04,    .61,   1.25,   47.3,   72.9,
      105,      00,   198705,   3.28,   57.5,   -.75,   2.93,    .56,   1.87,     68,    223,    .76,   -.47,    .47,   -.26,   1.16,   1.04,    1.2,   44.7,   70.2,
      107,      00,   198705,   1.83,   58.5,   3.34,   3.34,   2.67,   3.34,    109,    204,   1.52,    .42,     .3,    .59,   1.19,   1.47,   1.52,   44.9,   72.1,
      101,      00,   198705,   2.55,   56.6,  -1.63,  -1.63,  -2.01,  -1.63,     24,    202,   -.96,    .12,   -.34,   -.62,   -.53,    .07,      0,   44.3,   68.9,
      103,      00,   198705,   3.15,     68,  -2.23,  -2.23,  -2.38,  -2.23,    141,     88,   -.81,  -1.12,  -1.33,  -1.63,    -.3,   -.39,   -.32,   55.4,   80.7,
      106,      00,   198705,   5.76,   71.9,   3.17,   3.17,   1.71,   2.75,    281,      9,   1.52,   -.09,    .04,    .78,   2.06,   2.02,   1.24,   60.8,   82.9,
      104,      00,   198705,   3.17,   71.5,   -.84,     .8,  -1.46,    -.5,    231,     21,   -.49,  -1.03,   -.36,    .62,    .74,    .38,   -.14,     60,   83.1,
      108,      00,   198705,   2.42,   53.8,  -2.05,  -2.05,   -.16,  -2.05,      7,    290,    .37,   -.44,   -.09,  -1.22,   -.69,   -.88,   -.37,   41.3,   66.3,
